"Green teak","40","269.08811434258","2166.43637627244","217.356425473097","2015-11-02 23:20:54"
"Black tea","10","67.2720285856451","541.609094068111","54.3391063682742","2015-11-02 23:21:28"
"Milk (1% or less)","2","1.28101309995761","12.9208461046548","1.08251751654577","2015-11-02 23:22:18"
"Corn grits","9","4.83950744658742","56.4344108331733","11.5544968231633","2015-11-02 23:22:50"
"Yogurt","9","6.70129977914887","67.5921761849774","5.6629197584324","2015-11-02 23:23:06"
"Grapes","4","2.89453909180044","12.7283271355161","2.5972088521568","2015-11-02 23:23:25"
"Cranberries","1","0.806766494691694","0.680984044971564","0.576091830561851","2015-11-02 23:23:38"
"Ginger","0.5","0.148145240248385","5.71080975894017","0.344032589570543","2015-11-02 23:23:58"
"Apples","4.6","4.59290850298727","19.3384401155638","4.37316024488843","2015-11-02 23:25:54"
"Tomato puree","12","18.9470326718062","32.3155405944404","12.783772927917","2015-11-02 23:26:43"
"Spinach","3","0.30686846796144","2.657574824074","3.59403932085517","2015-11-02 23:31:53"
"Other cheese","2","6.57037636538338","63.8735721872421","5.35137251670603","2015-11-02 23:32:15"
"Wheat flower","2","5.19037353888588","19.3578751782896","3.1437603929629","2015-11-02 23:32:39"
"Rice flour","12","48.1159505809629","161.739854210616","26.3330164984625","2015-11-02 23:33:32"
"Celery","5","1.0545962340088","3.95915838429571","2.29062140717655","2015-11-02 23:33:45"
"Carrots and turnips","2","0.421838493603522","1.58366335371829","0.916248562870619","2015-11-02 23:33:54"
